route_id,service_id,trip_id,direction_id,shape_id,trip_headsign,block_id
1_1,1_89004,1_173119_1_1,1,1_1_1,,
1_1,1_89004,1_173119_11_1,1,1_1_1,,
1_1,1_89004,1_173119_13_1,1,1_1_1,,
1_1,1_89004,1_173119_3_1,1,1_1_1,,
1_1,1_89004,1_173119_5_1,1,1_1_1,,
1_1,1_89004,1_173119_9_1,1,1_1_1,,
1_1,1_89005,1_173120_10_0,0,1_1_0,,
1_1,1_89005,1_173120_12_0,0,1_1_0,,
1_1,1_89005,1_173120_2_0,0,1_1_0,,
1_1,1_89005,1_173120_4_0,0,1_1_0,,
1_1,1_89005,1_173120_-5_0,0,svc_1_173120_-5,,
1_1,1_89005,1_173120_-6_0,0,svc_1_173120_-6,,
1_1,1_89005,1_173120_8_0,0,1_1_0,,
1_1,1_89005,1_173121_10_0,0,1_1_0,,
1_1,1_89005,1_173121_12_0,0,1_1_0,,
1_1,1_89005,1_173121_2_0,0,1_1_0,,
1_1,1_89005,1_173121_4_0,0,1_1_0,,
1_1,1_89005,1_173121_6_0,0,1_1_0,,
1_1,1_89005,1_173121_-7_0,0,svc_1_173121_-7,,
1_1,1_89005,1_173121_-8_0,0,svc_1_173121_-8,,
1_1,1_89005,1_173121_-99_0,0,svc_1_173121_-99,,
1_1,1_89005,1_173120_1_1,1,1_1_1,,
1_1,1_89005,1_173120_11_1,1,1_1_1,,
1_1,1_89005,1_173120_13_1,1,1_1_1,,
1_1,1_89005,1_173120_3_1,1,1_1_1,,
1_1,1_89005,1_173120_7_1,1,1_1_1,,
1_1,1_89005,1_173120_9_1,1,1_1_1,,
1_1,1_89005,1_173121_1_1,1,1_1_1,,
1_1,1_89005,1_173121_11_1,1,1_1_1,,
1_1,1_89005,1_173121_3_1,1,1_1_1,,
1_1,1_89005,1_173121_5_1,1,1_1_1,,
1_1,1_89005,1_173121_9_1,1,1_1_1,,
1_1,1_89006,1_173122_10_0,0,1_1_0,,
1_1,1_89006,1_173122_12_0,0,1_1_0,,
1_1,1_89006,1_173122_2_0,0,1_1_0,,
1_1,1_89006,1_173122_4_0,0,1_1_0,,
1_1,1_89006,1_173122_-5_0,0,svc_1_173122_-5,,
1_1,1_89006,1_173122_-6_0,0,svc_1_173122_-6,,
1_1,1_89006,1_173122_8_0,0,1_1_0,,
1_1,1_89006,1_173123_10_0,0,1_1_0,,
1_1,1_89006,1_173123_12_0,0,1_1_0,,
1_1,1_89006,1_173123_14_0,0,1_1_0,,
1_1,1_89006,1_173123_2_0,0,1_1_0,,
1_1,1_89006,1_173123_4_0,0,1_1_0,,
1_1,1_89006,1_173123_6_0,0,1_1_0,,
1_1,1_89006,1_173123_-7_0,0,svc_1_173123_-7,,
1_1,1_89006,1_173123_-8_0,0,svc_1_173123_-8,,
1_1,1_89006,1_173123_-99_0,0,svc_1_173123_-99,,
1_1,1_89006,1_173122_1_1,1,1_1_1,,
1_1,1_89006,1_173122_11_1,1,1_1_1,,
1_1,1_89006,1_173122_3_1,1,1_1_1,,
1_1,1_89006,1_173122_7_1,1,1_1_1,,
1_1,1_89006,1_173122_9_1,1,1_1_1,,
1_1,1_89006,1_173123_11_1,1,1_1_1,,
1_1,1_89006,1_173123_13_1,1,1_1_1,,
1_1,1_89006,1_173123_3_1,1,1_1_1,,
1_1,1_89006,1_173123_5_1,1,1_1_1,,
1_1,1_89006,1_173123_9_1,1,1_1_1,,
1_1,1_89007,1_173124_10_0,0,1_1_0,,
1_1,1_89007,1_173124_12_0,0,1_1_0,,
1_1,1_89007,1_173124_14_0,0,1_1_0,,
1_1,1_89007,1_173124_2_0,0,1_1_0,,
1_1,1_89007,1_173124_4_0,0,1_1_0,,
1_1,1_89007,1_173124_6_0,0,1_1_0,,
1_1,1_89007,1_173124_-7_0,0,svc_1_173124_-7,,
1_1,1_89007,1_173124_-8_0,0,svc_1_173124_-8,,
1_1,1_89007,1_173124_-99_0,0,svc_1_173124_-99,,
1_1,1_89007,1_173124_1_1,1,1_1_1,,
1_1,1_89007,1_173124_11_1,1,1_1_1,,
1_1,1_89007,1_173124_13_1,1,1_1_1,,
1_1,1_89007,1_173124_3_1,1,1_1_1,,
1_1,1_89007,1_173124_5_1,1,1_1_1,,
1_1,1_89007,1_173124_9_1,1,1_1_1,,
1_1,1_89008,1_173125_10_0,0,1_1_0,,
1_1,1_89008,1_173125_12_0,0,1_1_0,,
1_1,1_89008,1_173125_2_0,0,1_1_0,,
1_1,1_89008,1_173125_4_0,0,1_1_0,,
1_1,1_89008,1_173125_-5_0,0,svc_1_173125_-5,,
1_1,1_89008,1_173125_-6_0,0,svc_1_173125_-6,,
1_1,1_89008,1_173125_8_0,0,1_1_0,,
1_1,1_89008,1_173126_10_0,0,1_1_0,,
1_1,1_89008,1_173126_12_0,0,1_1_0,,
1_1,1_89008,1_173126_14_0,0,1_1_0,,
1_1,1_89008,1_173126_2_0,0,1_1_0,,
1_1,1_89008,1_173126_4_0,0,1_1_0,,
1_1,1_89008,1_173126_6_0,0,1_1_0,,
1_1,1_89008,1_173126_-7_0,0,svc_1_173126_-7,,
1_1,1_89008,1_173126_-8_0,0,svc_1_173126_-8,,
1_1,1_89008,1_173126_-99_0,0,svc_1_173126_-99,,
1_1,1_89008,1_173125_1_1,1,1_1_1,,
1_1,1_89008,1_173125_11_1,1,1_1_1,,
1_1,1_89008,1_173125_3_1,1,1_1_1,,
1_1,1_89008,1_173125_7_1,1,1_1_1,,
1_1,1_89008,1_173125_9_1,1,1_1_1,,
1_1,1_89008,1_173126_11_1,1,1_1_1,,
1_1,1_89008,1_173126_13_1,1,1_1_1,,
1_1,1_89008,1_173126_3_1,1,1_1_1,,
1_1,1_89008,1_173126_5_1,1,1_1_1,,
1_1,1_89008,1_173126_9_1,1,1_1_1,,
1_1,1_89009,1_173127_10_0,0,1_1_0,,
1_1,1_89009,1_173127_12_0,0,1_1_0,,
1_1,1_89009,1_173127_2_0,0,1_1_0,,
1_1,1_89009,1_173127_4_0,0,1_1_0,,
1_1,1_89009,1_173127_-5_0,0,svc_1_173127_-5,,
1_1,1_89009,1_173127_-6_0,0,svc_1_173127_-6,,
1_1,1_89009,1_173127_8_0,0,1_1_0,,
1_1,1_89009,1_173128_10_0,0,1_1_0,,
1_1,1_89009,1_173128_12_0,0,1_1_0,,
1_1,1_89009,1_173128_14_0,0,1_1_0,,
1_1,1_89009,1_173128_2_0,0,1_1_0,,
1_1,1_89009,1_173128_4_0,0,1_1_0,,
1_1,1_89009,1_173128_6_0,0,1_1_0,,
1_1,1_89009,1_173128_-7_0,0,svc_1_173128_-7,,
1_1,1_89009,1_173128_-8_0,0,svc_1_173128_-8,,
1_1,1_89009,1_173128_-99_0,0,svc_1_173128_-99,,
1_1,1_89009,1_173127_1_1,1,1_1_1,,
1_1,1_89009,1_173127_11_1,1,1_1_1,,
1_1,1_89009,1_173127_3_1,1,1_1_1,,
1_1,1_89009,1_173127_7_1,1,1_1_1,,
1_1,1_89009,1_173127_9_1,1,1_1_1,,
1_1,1_89009,1_173128_11_1,1,1_1_1,,
1_1,1_89009,1_173128_13_1,1,1_1_1,,
1_1,1_89009,1_173128_3_1,1,1_1_1,,
1_1,1_89009,1_173128_5_1,1,1_1_1,,
1_1,1_89009,1_173128_9_1,1,1_1_1,,
1_1,1_89010,1_173129_10_0,0,1_1_0,,
1_1,1_89010,1_173129_12_0,0,1_1_0,,
1_1,1_89010,1_173129_2_0,0,1_1_0,,
1_1,1_89010,1_173129_4_0,0,1_1_0,,
1_1,1_89010,1_173129_6_0,0,1_1_0,,
1_1,1_89010,1_173129_-7_0,0,svc_1_173129_-7,,
1_1,1_89010,1_173129_-8_0,0,svc_1_173129_-8,,
1_1,1_89010,1_173130_-10_0,0,svc_1_173130_-10,,
1_1,1_89010,1_173130_12_0,0,1_1_0,,
1_1,1_89010,1_173130_14_0,0,1_1_0,,
1_1,1_89010,1_173130_2_0,0,1_1_0,,
1_1,1_89010,1_173130_4_0,0,1_1_0,,
1_1,1_89010,1_173130_6_0,0,1_1_0,,
1_1,1_89010,1_173130_8_0,0,1_1_0,,
1_1,1_89010,1_173130_-9_0,0,svc_1_173130_-9,,
1_1,1_89010,1_173130_-99_0,0,svc_1_173130_-99,,
1_1,1_89010,1_173129_1_1,1,1_1_1,,
1_1,1_89010,1_173129_11_1,1,1_1_1,,
1_1,1_89010,1_173129_3_1,1,1_1_1,,
1_1,1_89010,1_173129_5_1,1,1_1_1,,
1_1,1_89010,1_173129_9_1,1,1_1_1,,
1_1,1_89010,1_173130_11_1,1,1_1_1,,
1_1,1_89010,1_173130_13_1,1,1_1_1,,
1_1,1_89010,1_173130_3_1,1,1_1_1,,
1_1,1_89010,1_173130_5_1,1,1_1_1,,
1_1,1_89010,1_173130_7_1,1,1_1_1,,
1_1,1_89011,1_173131_10_0,0,1_1_0,,
1_1,1_89011,1_173131_2_0,0,1_1_0,,
1_1,1_89011,1_173131_4_0,0,1_1_0,,
1_1,1_89011,1_173131_-5_0,0,svc_1_173131_-5,,
1_1,1_89011,1_173131_-6_0,0,svc_1_173131_-6,,
1_1,1_89011,1_173131_8_0,0,1_1_0,,
1_1,1_89011,1_173132_10_0,0,1_1_0,,
1_1,1_89011,1_173132_12_0,0,1_1_0,,
1_1,1_89011,1_173132_2_0,0,1_1_0,,
1_1,1_89011,1_173132_4_0,0,1_1_0,,
1_1,1_89011,1_173132_6_0,0,1_1_0,,
1_1,1_89011,1_173132_-7_0,0,svc_1_173132_-7,,
1_1,1_89011,1_173132_-8_0,0,svc_1_173132_-8,,
1_1,1_89011,1_173132_-99_0,0,svc_1_173132_-99,,
1_1,1_89011,1_173131_1_1,1,1_1_1,,
1_1,1_89011,1_173131_11_1,1,1_1_1,,
1_1,1_89011,1_173131_3_1,1,1_1_1,,
1_1,1_89011,1_173131_7_1,1,1_1_1,,
1_1,1_89011,1_173131_9_1,1,1_1_1,,
1_1,1_89011,1_173132_1_1,1,1_1_1,,
1_1,1_89011,1_173132_11_1,1,1_1_1,,
1_1,1_89011,1_173132_3_1,1,1_1_1,,
1_1,1_89011,1_173132_5_1,1,1_1_1,,
1_1,1_89011,1_173132_9_1,1,1_1_1,,
1_36,1_89711,1_174488_10_0,0,1_36_0,,
1_36,1_89711,1_174488_2_0,0,1_36_0,,
1_36,1_89711,1_174488_4_0,0,1_36_0,,
1_36,1_89711,1_174488_6_0,0,1_36_0,,
1_36,1_89711,1_174488_8_0,0,1_36_0,,
1_36,1_89711,1_174489_10_0,0,1_36_0,,
1_36,1_89711,1_174489_12_0,0,1_36_0,,
1_36,1_89711,1_174489_2_0,0,1_36_0,,
1_36,1_89711,1_174489_4_0,0,1_36_0,,
1_36,1_89711,1_174489_6_0,0,1_36_0,,
1_36,1_89711,1_174489_8_0,0,1_36_0,,
1_36,1_89711,1_174489_-99_0,0,svc_1_174489_-99,,
1_36,1_89711,1_174488_1_1,1,1_36_1,,
1_36,1_89711,1_174488_11_1,1,1_36_1,,
1_36,1_89711,1_174488_3_1,1,1_36_1,,
1_36,1_89711,1_174488_5_1,1,1_36_1,,
1_36,1_89711,1_174488_7_1,1,1_36_1,,
1_36,1_89711,1_174488_9_1,1,1_36_1,,
1_36,1_89711,1_174489_1_1,1,1_36_1,,
1_36,1_89711,1_174489_11_1,1,1_36_1,,
1_36,1_89711,1_174489_3_1,1,1_36_1,,
1_36,1_89711,1_174489_5_1,1,1_36_1,,
1_36,1_89711,1_174489_7_1,1,1_36_1,,
1_36,1_89711,1_174489_9_1,1,1_36_1,,
1_36,1_89712,1_174490_10_0,0,1_36_0,,
1_36,1_89712,1_174490_2_0,0,1_36_0,,
1_36,1_89712,1_174490_4_0,0,1_36_0,,
1_36,1_89712,1_174490_6_0,0,1_36_0,,
1_36,1_89712,1_174490_8_0,0,1_36_0,,
1_36,1_89712,1_174491_10_0,0,1_36_0,,
1_36,1_89712,1_174491_12_0,0,1_36_0,,
1_36,1_89712,1_174491_2_0,0,1_36_0,,
1_36,1_89712,1_174491_4_0,0,1_36_0,,
1_36,1_89712,1_174491_6_0,0,1_36_0,,
1_36,1_89712,1_174491_8_0,0,1_36_0,,
1_36,1_89712,1_174491_-99_0,0,svc_1_174491_-99,,
1_36,1_89712,1_174490_1_1,1,1_36_1,,
1_36,1_89712,1_174490_11_1,1,1_36_1,,
1_36,1_89712,1_174490_3_1,1,1_36_1,,
1_36,1_89712,1_174490_5_1,1,1_36_1,,
1_36,1_89712,1_174490_7_1,1,1_36_1,,
1_36,1_89712,1_174490_9_1,1,1_36_1,,
1_36,1_89712,1_174491_1_1,1,1_36_1,,
1_36,1_89712,1_174491_11_1,1,1_36_1,,
1_36,1_89712,1_174491_3_1,1,1_36_1,,
1_36,1_89712,1_174491_5_1,1,1_36_1,,
1_36,1_89712,1_174491_7_1,1,1_36_1,,
1_36,1_89712,1_174491_9_1,1,1_36_1,,
1_36,1_89713,1_174492_10_0,0,1_36_0,,
1_36,1_89713,1_174492_2_0,0,1_36_0,,
1_36,1_89713,1_174492_4_0,0,1_36_0,,
1_36,1_89713,1_174492_6_0,0,1_36_0,,
1_36,1_89713,1_174492_8_0,0,1_36_0,,
1_36,1_89713,1_174493_10_0,0,1_36_0,,
1_36,1_89713,1_174493_12_0,0,1_36_0,,
1_36,1_89713,1_174493_2_0,0,1_36_0,,
1_36,1_89713,1_174493_4_0,0,1_36_0,,
1_36,1_89713,1_174493_6_0,0,1_36_0,,
1_36,1_89713,1_174493_8_0,0,1_36_0,,
1_36,1_89713,1_174493_-99_0,0,svc_1_174493_-99,,
1_36,1_89713,1_174492_1_1,1,1_36_1,,
1_36,1_89713,1_174492_11_1,1,1_36_1,,
1_36,1_89713,1_174492_3_1,1,1_36_1,,
1_36,1_89713,1_174492_5_1,1,1_36_1,,
1_36,1_89713,1_174492_7_1,1,1_36_1,,
1_36,1_89713,1_174492_9_1,1,1_36_1,,
1_36,1_89713,1_174493_1_1,1,1_36_1,,
1_36,1_89713,1_174493_11_1,1,1_36_1,,
1_36,1_89713,1_174493_3_1,1,1_36_1,,
1_36,1_89713,1_174493_5_1,1,1_36_1,,
1_36,1_89713,1_174493_7_1,1,1_36_1,,
1_36,1_89713,1_174493_9_1,1,1_36_1,,
1_36,1_89714,1_174494_2_0,0,1_36_0,,
1_36,1_89714,1_174494_4_0,0,1_36_0,,
1_36,1_89714,1_174494_6_0,0,1_36_0,,
1_36,1_89714,1_174494_-99_0,0,svc_1_174494_-99,,
1_36,1_89714,1_174495_2_0,0,1_36_0,,
1_36,1_89714,1_174495_4_0,0,1_36_0,,
1_36,1_89714,1_174495_6_0,0,1_36_0,,
1_36,1_89714,1_174495_-99_0,0,svc_1_174495_-99,,
1_36,1_89714,1_174494_3_1,1,1_36_1,,
1_36,1_89714,1_174494_5_1,1,1_36_1,,
1_36,1_89714,1_174495_3_1,1,1_36_1,,
1_36,1_89714,1_174495_5_1,1,1_36_1,,
1_36,1_89771,1_174593_10_0,0,1_36_0,,
1_36,1_89771,1_174593_2_0,0,1_36_0,,
1_36,1_89771,1_174593_4_0,0,1_36_0,,
1_36,1_89771,1_174593_6_0,0,1_36_0,,
1_36,1_89771,1_174593_8_0,0,1_36_0,,
1_36,1_89771,1_174594_10_0,0,1_36_0,,
1_36,1_89771,1_174594_12_0,0,1_36_0,,
1_36,1_89771,1_174594_2_0,0,1_36_0,,
1_36,1_89771,1_174594_4_0,0,1_36_0,,
1_36,1_89771,1_174594_6_0,0,1_36_0,,
1_36,1_89771,1_174594_8_0,0,1_36_0,,
1_36,1_89771,1_174594_-99_0,0,svc_1_174594_-99,,
1_36,1_89771,1_174593_1_1,1,1_36_1,,
1_36,1_89771,1_174593_11_1,1,1_36_1,,
1_36,1_89771,1_174593_3_1,1,1_36_1,,
1_36,1_89771,1_174593_5_1,1,1_36_1,,
1_36,1_89771,1_174593_7_1,1,1_36_1,,
1_36,1_89771,1_174593_9_1,1,1_36_1,,
1_36,1_89771,1_174594_1_1,1,1_36_1,,
1_36,1_89771,1_174594_11_1,1,1_36_1,,
1_36,1_89771,1_174594_3_1,1,1_36_1,,
1_36,1_89771,1_174594_5_1,1,1_36_1,,
1_36,1_89771,1_174594_7_1,1,1_36_1,,
1_36,1_89771,1_174594_9_1,1,1_36_1,,
1_36,1_89772,1_174595_10_0,0,1_36_0,,
1_36,1_89772,1_174595_12_0,0,1_36_0,,
1_36,1_89772,1_174595_2_0,0,1_36_0,,
1_36,1_89772,1_174595_4_0,0,1_36_0,,
1_36,1_89772,1_174595_6_0,0,1_36_0,,
1_36,1_89772,1_174595_8_0,0,1_36_0,,
1_36,1_89772,1_174596_10_0,0,1_36_0,,
1_36,1_89772,1_174596_12_0,0,1_36_0,,
1_36,1_89772,1_174596_2_0,0,1_36_0,,
1_36,1_89772,1_174596_4_0,0,1_36_0,,
1_36,1_89772,1_174596_6_0,0,1_36_0,,
1_36,1_89772,1_174596_8_0,0,1_36_0,,
1_36,1_89772,1_174596_-99_0,0,svc_1_174596_-99,,
1_36,1_89772,1_174595_11_1,1,1_36_1,,
1_36,1_89772,1_174595_13_1,1,1_36_1,,
1_36,1_89772,1_174595_3_1,1,1_36_1,,
1_36,1_89772,1_174595_5_1,1,1_36_1,,
1_36,1_89772,1_174595_7_1,1,1_36_1,,
1_36,1_89772,1_174595_9_1,1,1_36_1,,
1_36,1_89772,1_174596_1_1,1,1_36_1,,
1_36,1_89772,1_174596_11_1,1,1_36_1,,
1_36,1_89772,1_174596_3_1,1,1_36_1,,
1_36,1_89772,1_174596_5_1,1,1_36_1,,
1_36,1_89772,1_174596_7_1,1,1_36_1,,
1_36,1_89772,1_174596_9_1,1,1_36_1,,
1_36,1_89773,1_174597_10_0,0,1_36_0,,
1_36,1_89773,1_174597_12_0,0,1_36_0,,
1_36,1_89773,1_174597_2_0,0,1_36_0,,
1_36,1_89773,1_174597_4_0,0,1_36_0,,
1_36,1_89773,1_174597_6_0,0,1_36_0,,
1_36,1_89773,1_174597_8_0,0,1_36_0,,
1_36,1_89773,1_174597_-99_0,0,svc_1_174597_-99,,
1_36,1_89773,1_174597_1_1,1,1_36_1,,
1_36,1_89773,1_174597_11_1,1,1_36_1,,
1_36,1_89773,1_174597_3_1,1,1_36_1,,
1_36,1_89773,1_174597_5_1,1,1_36_1,,
1_36,1_89773,1_174597_7_1,1,1_36_1,,
1_36,1_89773,1_174597_9_1,1,1_36_1,,
1_37,1_89614,1_174294_2_0,0,1_37_0,,
1_37,1_89614,1_174294_4_0,0,1_37_0,,
1_37,1_89614,1_174294_6_0,0,1_37_0,,
1_37,1_89614,1_174295_2_0,0,1_37_0,,
1_37,1_89614,1_174295_4_0,0,1_37_0,,
1_37,1_89614,1_174295_6_0,0,1_37_0,,
1_37,1_89614,1_174295_8_0,0,1_37_0,,
1_37,1_89614,1_174295_-99_0,0,svc_1_174295_-99,,
1_37,1_89614,1_174294_1_1,1,1_37_1,,
1_37,1_89614,1_174294_3_1,1,1_37_1,,
1_37,1_89614,1_174294_5_1,1,1_37_1,,
1_37,1_89614,1_174295_3_1,1,1_37_1,,
1_37,1_89614,1_174295_5_1,1,1_37_1,,
1_37,1_89614,1_174295_7_1,1,1_37_1,,
1_37,1_89615,1_174296_2_0,0,1_37_0,,
1_37,1_89615,1_174296_4_0,0,1_37_0,,
1_37,1_89615,1_174296_6_0,0,1_37_0,,
1_37,1_89615,1_174297_2_0,0,1_37_0,,
1_37,1_89615,1_174297_4_0,0,1_37_0,,
1_37,1_89615,1_174297_6_0,0,1_37_0,,
1_37,1_89615,1_174297_-99_0,0,svc_1_174297_-99,,
1_37,1_89615,1_174296_3_1,1,1_37_1,,
1_37,1_89615,1_174296_5_1,1,1_37_1,,
1_37,1_89615,1_174296_7_1,1,1_37_1,,
1_37,1_89615,1_174297_1_1,1,1_37_1,,
1_37,1_89615,1_174297_3_1,1,1_37_1,,
1_37,1_89615,1_174297_5_1,1,1_37_1,,
1_37,1_89616,1_174298_2_0,0,1_37_0,,
1_37,1_89616,1_174298_4_0,0,1_37_0,,
1_37,1_89616,1_174298_6_0,0,1_37_0,,
1_37,1_89616,1_174299_2_0,0,1_37_0,,
1_37,1_89616,1_174299_4_0,0,1_37_0,,
1_37,1_89616,1_174299_6_0,0,1_37_0,,
1_37,1_89616,1_174299_8_0,0,1_37_0,,
1_37,1_89616,1_174299_-99_0,0,svc_1_174299_-99,,
1_37,1_89616,1_174298_1_1,1,1_37_1,,
1_37,1_89616,1_174298_3_1,1,1_37_1,,
1_37,1_89616,1_174298_5_1,1,1_37_1,,
1_37,1_89616,1_174299_3_1,1,1_37_1,,
1_37,1_89616,1_174299_5_1,1,1_37_1,,
1_37,1_89616,1_174299_7_1,1,1_37_1,,
1_37,1_89617,1_174300_2_0,0,1_37_0,,
1_37,1_89617,1_174300_4_0,0,1_37_0,,
1_37,1_89617,1_174300_6_0,0,1_37_0,,
1_37,1_89617,1_174301_2_0,0,1_37_0,,
1_37,1_89617,1_174301_4_0,0,1_37_0,,
1_37,1_89617,1_174301_6_0,0,1_37_0,,
1_37,1_89617,1_174301_-99_0,0,svc_1_174301_-99,,
1_37,1_89617,1_174300_1_1,1,1_37_1,,
1_37,1_89617,1_174300_3_1,1,1_37_1,,
1_37,1_89617,1_174300_5_1,1,1_37_1,,
1_37,1_89617,1_174301_3_1,1,1_37_1,,
1_37,1_89617,1_174301_5_1,1,1_37_1,,
1_37,1_89617,1_174301_7_1,1,1_37_1,,
1_37,1_89618,1_174302_2_0,0,1_37_0,,
1_37,1_89618,1_174302_4_0,0,1_37_0,,
1_37,1_89618,1_174303_2_0,0,1_37_0,,
1_37,1_89618,1_174303_4_0,0,1_37_0,,
1_37,1_89618,1_174303_6_0,0,1_37_0,,
1_37,1_89618,1_174303_-99_0,0,svc_1_174303_-99,,
1_37,1_89618,1_174302_1_1,1,1_37_1,,
1_37,1_89618,1_174302_3_1,1,1_37_1,,
1_37,1_89618,1_174302_5_1,1,1_37_1,,
1_37,1_89618,1_174303_1_1,1,1_37_1,,
1_37,1_89618,1_174303_3_1,1,1_37_1,,
1_37,1_89618,1_174303_5_1,1,1_37_1,,
1_37,1_89618,1_174303_7_1,1,1_37_1,,
1_37,1_89619,1_174304_2_0,0,1_37_0,,
1_37,1_89619,1_174304_4_0,0,1_37_0,,
1_37,1_89619,1_174304_6_0,0,1_37_0,,
1_37,1_89619,1_174305_2_0,0,1_37_0,,
1_37,1_89619,1_174305_4_0,0,1_37_0,,
1_37,1_89619,1_174305_6_0,0,1_37_0,,
1_37,1_89619,1_174305_-99_0,0,svc_1_174305_-99,,
1_37,1_89619,1_174304_3_1,1,1_37_1,,
1_37,1_89619,1_174304_5_1,1,1_37_1,,
1_37,1_89619,1_174304_7_1,1,1_37_1,,
1_37,1_89619,1_174305_1_1,1,1_37_1,,
1_37,1_89619,1_174305_3_1,1,1_37_1,,
1_37,1_89619,1_174305_5_1,1,1_37_1,,
1_37,1_89619,1_174305_7_1,1,1_37_1,,
1_37,1_89620,1_174306_2_0,0,1_37_0,,
1_37,1_89620,1_174306_4_0,0,1_37_0,,
1_37,1_89620,1_174306_6_0,0,1_37_0,,
1_37,1_89620,1_174307_2_0,0,1_37_0,,
1_37,1_89620,1_174307_4_0,0,1_37_0,,
1_37,1_89620,1_174307_6_0,0,1_37_0,,
1_37,1_89620,1_174307_-99_0,0,svc_1_174307_-99,,
1_37,1_89620,1_174306_3_1,1,1_37_1,,
1_37,1_89620,1_174306_5_1,1,1_37_1,,
1_37,1_89620,1_174306_7_1,1,1_37_1,,
1_37,1_89620,1_174307_1_1,1,1_37_1,,
1_37,1_89620,1_174307_3_1,1,1_37_1,,
1_37,1_89620,1_174307_5_1,1,1_37_1,,
1_37,1_89621,1_174308_2_0,0,1_37_0,,
1_37,1_89621,1_174308_4_0,0,1_37_0,,
1_37,1_89621,1_174308_6_0,0,1_37_0,,
1_37,1_89621,1_174309_2_0,0,1_37_0,,
1_37,1_89621,1_174309_4_0,0,1_37_0,,
1_37,1_89621,1_174309_6_0,0,1_37_0,,
1_37,1_89621,1_174309_-99_0,0,svc_1_174309_-99,,
1_37,1_89621,1_174308_3_1,1,1_37_1,,
1_37,1_89621,1_174308_5_1,1,1_37_1,,
1_37,1_89621,1_174308_7_1,1,1_37_1,,
1_37,1_89621,1_174309_1_1,1,1_37_1,,
1_37,1_89621,1_174309_3_1,1,1_37_1,,
1_37,1_89621,1_174309_5_1,1,1_37_1,,
1_37,1_89715,1_174496_2_0,0,1_37_0,,
1_37,1_89715,1_174496_-99_0,0,svc_1_174496_-99,,
1_37,1_89715,1_174497_2_0,0,1_37_0,,
1_37,1_89715,1_174497_-99_0,0,svc_1_174497_-99,,
1_37,1_89715,1_174496_1_1,1,1_37_1,,
1_37,1_89715,1_174497_1_1,1,1_37_1,,
1_37,1_89716,1_174498_2_0,0,1_37_0,,
1_37,1_89716,1_174498_4_0,0,1_37_0,,
1_37,1_89716,1_174498_6_0,0,1_37_0,,
1_37,1_89716,1_174499_2_0,0,1_37_0,,
1_37,1_89716,1_174499_4_0,0,1_37_0,,
1_37,1_89716,1_174499_6_0,0,1_37_0,,
1_37,1_89716,1_174499_-99_0,0,svc_1_174499_-99,,
1_37,1_89716,1_174498_3_1,1,1_37_1,,
1_37,1_89716,1_174498_5_1,1,1_37_1,,
1_37,1_89716,1_174498_7_1,1,1_37_1,,
1_37,1_89716,1_174499_1_1,1,1_37_1,,
1_37,1_89716,1_174499_3_1,1,1_37_1,,
1_37,1_89716,1_174499_5_1,1,1_37_1,,
1_37,1_89717,1_174500_2_0,0,1_37_0,,
1_37,1_89717,1_174500_4_0,0,1_37_0,,
1_37,1_89717,1_174500_6_0,0,1_37_0,,
1_37,1_89717,1_174501_2_0,0,1_37_0,,
1_37,1_89717,1_174501_4_0,0,1_37_0,,
1_37,1_89717,1_174501_6_0,0,1_37_0,,
1_37,1_89717,1_174501_-99_0,0,svc_1_174501_-99,,
1_37,1_89717,1_174500_1_1,1,1_37_1,,
1_37,1_89717,1_174500_3_1,1,1_37_1,,
1_37,1_89717,1_174500_5_1,1,1_37_1,,
1_37,1_89717,1_174501_3_1,1,1_37_1,,
1_37,1_89717,1_174501_5_1,1,1_37_1,,
1_37,1_89717,1_174501_7_1,1,1_37_1,,
1_37,1_89718,1_174502_2_0,0,1_37_0,,
1_37,1_89718,1_174502_4_0,0,1_37_0,,
1_37,1_89718,1_174502_6_0,0,1_37_0,,
1_37,1_89718,1_174503_2_0,0,1_37_0,,
1_37,1_89718,1_174503_4_0,0,1_37_0,,
1_37,1_89718,1_174503_6_0,0,1_37_0,,
1_37,1_89718,1_174503_-99_0,0,svc_1_174503_-99,,
1_37,1_89718,1_174502_1_1,1,1_37_1,,
1_37,1_89718,1_174502_3_1,1,1_37_1,,
1_37,1_89718,1_174502_5_1,1,1_37_1,,
1_37,1_89718,1_174503_3_1,1,1_37_1,,
1_37,1_89718,1_174503_5_1,1,1_37_1,,
1_37,1_89718,1_174503_7_1,1,1_37_1,,
1_37,1_89719,1_174504_2_0,0,1_37_0,,
1_37,1_89719,1_174504_4_0,0,1_37_0,,
1_37,1_89719,1_174504_6_0,0,1_37_0,,
1_37,1_89719,1_174504_8_0,0,1_37_0,,
1_37,1_89719,1_174505_2_0,0,1_37_0,,
1_37,1_89719,1_174505_4_0,0,1_37_0,,
1_37,1_89719,1_174505_6_0,0,1_37_0,,
1_37,1_89719,1_174505_-99_0,0,svc_1_174505_-99,,
1_37,1_89719,1_174504_3_1,1,1_37_1,,
1_37,1_89719,1_174504_5_1,1,1_37_1,,
1_37,1_89719,1_174504_7_1,1,1_37_1,,
1_37,1_89719,1_174505_3_1,1,1_37_1,,
1_37,1_89719,1_174505_5_1,1,1_37_1,,
1_37,1_89719,1_174505_7_1,1,1_37_1,,
